name,card_number,bank_name,transaction_date,amount,location,transaction_type,description,merchant,transaction_id,transaction_status,country,is_fraud,dataset
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-24T16:18:03,3.27,Ahmedabad,Credit,Online Purchase,Amazon,8b82e559-97fe-4b2f-885c-69ef519ed9c5,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-25T07:27:31,94.83,Lucknow,Credit,Home Improvement,IKEA,0edef7bf-2184-4128-a06a-2be0ffb90c71,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-25T20:51:31,63.47,New York,Credit,Fuel Expense,Indian Oil,a11c44fc-e3e8-4ea4-bb94-8ab7da3db9cf,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-26T03:14:08,8.45,Kolkata,Debit,Clothing Purchase,H&M,52fb1863-cefa-4b61-907d-af666bd47b30,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-26T05:53:19,13.9,Kolkata,Debit,Medical Expense,Apollo,e7724885-b4ff-4dd1-952f-32c5a3e2dfa4,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-26T10:20:49,38.82,Lucknow,Credit,Hotel Booking,OYO,84b69d50-acc3-4fc7-bf48-0a0c01fd6a5d,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-26T12:42:33,62.71,Hyderabad,Credit,Restaurant Dining,Zomato,528d869a-0a13-442e-8637-e5e800080689,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-26T17:20:07,20.88,Bangalore,Credit,Education Expense,Coursera,c9c4174d-11ca-489e-b1af-4e228de59685,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-27T01:37:50,112.72,Kolkata,Debit,Restaurant Dining,Zomato,3ba97e44-53a6-4ae1-9ba0-034b628707d4,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-28T07:38:16,47.35,Mumbai,Debit,Salary Credit,Company Pvt Ltd,0d895a6d-4dee-4d7d-81f6-87db73556c04,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-28T09:48:59,80.84,Delhi,Credit,Clothing Purchase,H&M,e244c866-4919-4f3d-871b-31efd53dbb0e,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-28T13:41:49,79.03,Ahmedabad,Credit,Electronics Purchase,Croma,497f3920-8c67-402a-b9c2-7cbdc3ab3786,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-29T02:16:09,16.52,Lucknow,Credit,Salary Credit,Company Pvt Ltd,bdb0b935-95a6-4c10-9e44-dafe3d577d02,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-29T04:00:43,22.67,Pune,Credit,Investment,Zerodha,798d021a-1156-4910-a551-d5499f5ee537,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2022-12-29T15:21:27,17.28,Delhi,Debit,Online Purchase,Amazon,ef409c1a-c8c8-4e19-af38-789e9e4582f3,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-01T16:50:07,46.2,Bangalore,Credit,Home Improvement,IKEA,9835cabb-cf5b-4ea0-ae66-8df5f2360a7c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-01T17:55:57,3.92,Jaipur,Debit,Investment,Zerodha,91d61112-b694-4fb1-a4c5-79af98d02b7d,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-01T22:13:54,73.55,Ahmedabad,Credit,Gift Purchase,Archies,a6af4304-bd84-43f3-8600-b8f9c5122c0c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-02T04:05:43,14.09,Delhi,Credit,Entertainment,BookMyShow,572fbca5-25f9-4613-ae2e-decbeeb6d7be,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-02T21:15:01,32.99,Delhi,Credit,Hotel Booking,OYO,af7b5d18-b804-493c-8900-185bb07ce15a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-03T07:25:46,293.29,Delhi,Debit,Education Expense,Coursera,b5b3ca19-c638-4790-9185-7e70ee091fd1,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-03T21:34:06,6.73,Lucknow,Debit,Salary Credit,Company Pvt Ltd,c9788655-aa2c-4cd6-bf6f-ae2a0fc5b222,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-04T05:30:44,8.79,Ahmedabad,Credit,Cash Withdrawal,ATM,4f96f273-ba57-4e96-bcc7-29557ea11ef3,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-04T07:54:14,8.72,Jaipur,Credit,Grocery Shopping,Big Bazaar,32f4e348-1582-4f0f-80dd-58e6563cb6b3,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-05T12:22:19,41.56,Sydney,Debit,Clothing Purchase,H&M,7ee57e68-2a8c-49cb-9196-cc1de0b99b2e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-05T19:12:08,31.94,Hyderabad,Debit,Entertainment,BookMyShow,b3262980-608c-4bc6-a549-188c6f4b53df,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-06T07:40:58,29.29,Chennai,Debit,Flight Ticket,SpiceJet,583ca2d6-0c45-4b4e-adda-063a4d69ccb5,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-06T15:17:49,63.79,Bangalore,Debit,Education Expense,Coursera,266f850f-cd1d-4094-85c2-e51cf359bd99,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-06T18:35:03,58.93,Chennai,Debit,Fuel Expense,Indian Oil,3fac5034-5adc-48c7-88cd-97b0315fcd78,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-06T22:28:12,80.65,Lucknow,Debit,Hotel Booking,OYO,b21000a0-aef7-4a33-b621-edf0bc62507a,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-06T22:55:34,133.09,Kolkata,Debit,Utility Bill Payment,Paytm,18d35408-8f36-484c-9873-851bf7514e74,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-08T03:38:57,13.02,Hyderabad,Credit,Online Purchase,Amazon,be7abf1a-5a51-4202-9f74-ab203a7fcb08,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-10T06:24:40,26.57,Chennai,Debit,Grocery Shopping,Big Bazaar,d5c5eb4c-7eac-414a-a076-44e03e483511,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-10T19:06:26,96.84,Pune,Debit,Utility Bill Payment,Paytm,7075e271-3b72-4e51-9e4a-4dbf8d4e486e,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-10T22:19:52,37.17,Hyderabad,Credit,Investment,Zerodha,1c480019-e46e-4215-8a13-5075a5806256,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-11T00:32:27,30.42,Ahmedabad,Credit,Restaurant Dining,Zomato,b3812594-c8cf-4a95-bd88-6f52ce868f77,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-11T07:39:47,54.02,Kolkata,Debit,Clothing Purchase,H&M,7e5af054-7bf3-4d21-9337-b3c7717c744a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-11T08:11:17,42.85,Dubai,Debit,Online Purchase,Amazon,ab9fd7b9-2cec-436e-ba78-af3b18c49b2f,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-11T17:06:00,9.51,Delhi,Credit,Online Purchase,Amazon,e1da72be-2706-4ecf-aa09-16afaa315e7b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-13T00:01:58,148.11,Mumbai,Debit,Jewelry Purchase,Tanishq,60f6b8da-e49a-4fe5-b70c-a32128020dab,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-13T03:56:19,61.6,Chennai,Debit,Hotel Booking,OYO,74f3c5e5-02f8-4e6a-b7a1-f9d1f66e6de8,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-13T08:57:57,53.23,New York,Debit,Fuel Expense,Indian Oil,03b1e2a1-e7e4-45f1-8bd5-bf625bd3f41e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-13T17:02:33,218.26,Jaipur,Credit,Hotel Booking,OYO,3e41e3c3-29f8-4774-a93d-4b064e38a2a0,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-14T07:06:51,146.41,Mumbai,Credit,Medical Expense,Apollo,21ff67c5-f63a-4752-aecd-c85fd2e0384c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-14T16:56:03,41.62,Bangalore,Credit,Electronics Purchase,Croma,53aac7b4-2bb8-40f6-a044-feb4a23f7d39,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-15T07:43:19,8.79,Hyderabad,Debit,Electronics Purchase,Croma,6228854f-a0a9-483c-86ae-95a15952eef2,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-15T12:41:16,98.0,Chennai,Debit,Flight Ticket,SpiceJet,58cf8389-e7c1-4e74-b6cb-b9fb55d455a2,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-15T19:50:03,14.59,Kolkata,Debit,Hotel Booking,OYO,4ed45679-d08c-4ecc-b707-a8087ed2dfc3,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-16T13:00:26,10.7,Ahmedabad,Credit,Hotel Booking,OYO,656982a5-3f08-4fbf-a250-8b232d6e41c2,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-16T13:01:35,21.78,Ahmedabad,Debit,Grocery Shopping,Big Bazaar,f1d3a129-79eb-451f-90c5-3f78eef5350b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-16T20:51:00,1.56,Kolkata,Debit,Travel Expense,IRCTC,d9072360-3220-41ec-b93b-f146f87a034a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-17T09:08:19,295.18,Lucknow,Credit,Restaurant Dining,Zomato,6dda4cf6-03c5-41de-a788-99290e29d50e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-17T15:37:38,129.19,Hyderabad,Debit,Electronics Purchase,Croma,e8abc178-783f-44c3-8356-2ba32d14f73a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-18T14:53:20,95.29,Lucknow,Debit,Credit Card Bill Payment,SBI,716eee32-cf52-4153-b17d-17fa4bdfbb5a,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-18T14:54:08,27.8,Hyderabad,Credit,Hotel Booking,OYO,d9e2fd71-a9be-43ab-abd9-a2d205ce9b53,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-18T18:45:38,25.53,Pune,Debit,Credit Card Bill Payment,SBI,9d0863d3-8964-40a2-81b4-45259abb6696,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-19T04:21:37,19.09,Bangalore,Credit,Online Purchase,Amazon,adc6287f-d413-4d01-b8fe-9b21a1187680,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-19T06:51:27,67.56,Lucknow,Credit,Salary Credit,Company Pvt Ltd,6655ffd1-2a1f-4d06-b831-b028c25e9119,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-19T09:23:32,33.38,San Francisco,Credit,Online Purchase,Amazon,a034ddb9-4dc2-4028-a998-ea8072f181dc,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-19T10:42:15,92.61,Bangalore,Debit,Online Purchase,Amazon,61d784dd-2778-4de5-9842-b661d621b2f8,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-20T00:36:22,6.53,Pune,Debit,Investment,Zerodha,6e12f43d-8293-4c85-8a77-aeec3f9e5af9,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-20T10:39:00,7.0,Mumbai,Credit,Jewelry Purchase,Tanishq,9350f1ae-5b83-4de9-a97e-941f3554230a,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-21T12:12:28,56.88,Ahmedabad,Debit,Grocery Shopping,Big Bazaar,5ff69ca5-091f-4bc0-bf1d-5c694d4b9eee,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-22T14:36:22,9.27,Ahmedabad,Credit,Travel Expense,IRCTC,04d4b6b4-3c35-457e-846c-c2b5fa23356a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-22T15:51:04,38.31,Lucknow,Debit,Investment,Zerodha,0b9656d3-d8e2-4e89-8bee-a8bae71200c1,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-22T17:45:43,140.84,Delhi,Debit,Clothing Purchase,H&M,f71e739e-f92b-4beb-84b7-48370f5eec75,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-22T17:57:43,15.31,Delhi,Credit,Gift Purchase,Archies,4f5457de-06ab-4737-b7e9-cf31e0f54c51,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-22T20:02:41,19.82,San Francisco,Debit,Online Purchase,Amazon,4f8f8117-8472-4710-b709-b2b76c1d3ce1,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-23T23:25:03,113.81,Kolkata,Credit,Electronics Purchase,Croma,63e812ee-dc47-4f4e-93a9-73040763e21e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-24T12:01:39,9.47,Hyderabad,Credit,Jewelry Purchase,Tanishq,ed33c3bd-0fb0-4835-99ff-53e991872b26,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-24T16:09:01,71.3,Chennai,Credit,Clothing Purchase,H&M,dc7d9acb-0878-4ee9-a459-5cf4f2d2843a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-25T01:02:14,16.82,Mumbai,Debit,Flight Ticket,SpiceJet,816143c8-b35c-4d13-9abd-82a06b255570,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-25T16:32:52,75.5,Kolkata,Credit,Flight Ticket,SpiceJet,69c160db-00b4-4704-8189-435c32ae193d,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-26T06:00:43,21.39,Delhi,Credit,Entertainment,BookMyShow,8ae98c4c-ae0a-4e85-8b93-76e7df519fd4,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-26T10:59:23,63.19,Toronto,Debit,Credit Card Bill Payment,SBI,daa2b9fb-e41f-4e4f-b75e-a282f28a9270,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-26T22:53:01,25.98,Bangalore,Credit,Entertainment,BookMyShow,0273d26b-41d0-4465-ae20-39522fa6b739,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-27T07:37:44,16.92,Hyderabad,Debit,Hotel Booking,OYO,b36d0ddb-b5d7-4162-958f-8d7eb9a9226a,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-27T09:28:59,15.69,Kolkata,Credit,Fuel Expense,Indian Oil,ae67be66-a766-4ff3-ac76-13fae3f6b841,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-27T11:26:42,12.12,Tokyo,Credit,Clothing Purchase,H&M,cfbf4335-c695-4ba3-b174-e271a1f9cf7e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-28T05:11:22,74.32,Delhi,Credit,Salary Credit,Company Pvt Ltd,4e4f5808-a9cf-4155-96f1-9d201be492ce,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-28T06:44:56,9.68,Delhi,Debit,Flight Ticket,SpiceJet,152618d7-ad4a-42c3-ac75-7ea02352ed67,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-28T07:19:28,7.68,Ahmedabad,Credit,Clothing Purchase,H&M,d86c296b-1b2b-405a-8718-78b831980bd7,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-29T01:25:46,19.94,Pune,Credit,Investment,Zerodha,dbf9ae32-c279-47f0-aca4-9f6db1fc334d,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-29T02:28:24,8.34,Mumbai,Credit,Credit Card Bill Payment,SBI,e6a02f48-0479-4f44-a2c1-125f0c537d4e,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-29T07:17:55,125.42,Delhi,Debit,Credit Card Bill Payment,SBI,9b402f78-0fab-4c2a-9837-03bfac4e3d13,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-30T13:11:31,9.05,Mumbai,Credit,Clothing Purchase,H&M,c8fa2e39-2d64-4a85-a553-bcaaa8976632,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-30T16:37:49,23.33,Ahmedabad,Debit,Flight Ticket,SpiceJet,657763b3-6140-45da-adff-b9cb58494f15,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-30T18:46:36,23.76,Pune,Credit,Flight Ticket,SpiceJet,7fd4df71-f77e-4939-9f2f-20b9d04b6281,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-01-30T20:47:38,9.51,Delhi,Credit,Salary Credit,Company Pvt Ltd,b9b83c57-d46f-4311-925e-fda7b4c77206,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T02:19:52,40.62,Bangalore,Debit,Entertainment,BookMyShow,b78fa279-970a-42bc-9db6-b4921dac3e4a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T03:10:43,4.39,Pune,Credit,Grocery Shopping,Big Bazaar,e2ed8efb-916f-4d1d-949e-f9238698af0d,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T04:12:25,18.93,Lucknow,Credit,Cash Withdrawal,ATM,9ef22d70-8c47-41ae-aafc-68f1816ec4bf,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T07:37:16,155.51,Delhi,Debit,Medical Expense,Apollo,8419cbe3-c859-48ca-a584-c111eb691920,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T17:30:44,11.46,Ahmedabad,Debit,Gift Purchase,Archies,4ebe9fa7-e988-4557-a979-470631831bdd,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T18:32:22,13.76,Lucknow,Credit,Utility Bill Payment,Paytm,f40684dd-dd61-4d4e-8360-e3c803058a3c,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-01T21:13:34,86.81,Lucknow,Debit,Gift Purchase,Archies,b952af66-e156-4cfe-a76f-1acd37c0e6cb,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-02T14:35:34,18.68,Delhi,Credit,Grocery Shopping,Big Bazaar,9338e435-1d2e-4ea5-974d-ade3d0e2697c,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-02T20:27:32,2.87,Mumbai,Credit,Utility Bill Payment,Paytm,a7004341-fc80-46b4-a59b-02c6764f1537,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-03T01:51:35,0.53,Delhi,Debit,Medical Expense,Apollo,7ddd5e19-5c95-4f09-87ac-56371cc976db,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-03T18:16:12,151.37,Ahmedabad,Debit,Flight Ticket,SpiceJet,d0427058-7759-4f2b-8682-f2b6a66ebb94,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-04T01:51:10,28.23,Delhi,Debit,Travel Expense,IRCTC,94f4bad8-5059-4f25-8a50-113bc7314044,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-04T03:32:38,18.19,Kolkata,Credit,Investment,Zerodha,8e22163e-b4c6-4d58-b0bb-7efc5d12a551,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-04T04:28:59,36.69,Jaipur,Credit,Flight Ticket,SpiceJet,16341b00-d7e1-4784-afbe-9643f118cf53,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-04T12:01:09,77.69,Delhi,Debit,Electronics Purchase,Croma,21401faf-4aaf-4b99-a435-977c40f02f5e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-04T22:00:48,13.6,Lucknow,Credit,Utility Bill Payment,Paytm,77b5b99c-9e95-4a0e-84cc-3a59f160d1af,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-05T15:30:40,9.01,Singapore,Credit,Grocery Shopping,Big Bazaar,1a149592-6222-45af-a8eb-230a8dad0e6e,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-05T16:48:58,505.56,Ahmedabad,Debit,Cash Withdrawal,ATM,750ba9ef-1049-4a99-8770-09013ce85303,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-05T19:27:32,22.7,Mumbai,Credit,Restaurant Dining,Zomato,4ffe2230-d06d-4d1f-b83a-c3be4320fa79,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-05T21:49:48,114.75,Jaipur,Debit,Education Expense,Coursera,e05d493b-fcad-4a7c-8912-0692041296fc,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-06T05:28:19,58.99,Bangalore,Credit,Hotel Booking,OYO,0dab8185-2e9e-4b36-bbb1-7f12e57cf981,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-06T07:05:59,44.6,Hyderabad,Credit,Home Improvement,IKEA,ab8db4c1-c78b-45d3-b14f-13422f720d7f,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-06T10:00:20,41.92,Hyderabad,Credit,Flight Ticket,SpiceJet,e53409f2-00ea-4e89-a446-6efd0720a0d9,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-06T19:31:12,17.19,Paris,Credit,Entertainment,BookMyShow,8e212c35-1890-4073-83b3-7c673e27d46a,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-08T13:25:13,12.7,Kolkata,Credit,Online Purchase,Amazon,654d6711-5487-4d65-9b27-d6bf03114435,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-08T19:41:21,17.24,Pune,Debit,Fuel Expense,Indian Oil,1184696f-279d-4a71-927b-679003c63055,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-08T21:59:50,18.07,Jaipur,Credit,Salary Credit,Company Pvt Ltd,4b020107-19d6-4d22-a56e-f618a5394ed7,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-09T03:09:50,4.8,Jaipur,Credit,Education Expense,Coursera,cc04f040-f993-4464-9f56-d821797b155b,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-09T03:50:14,157.48,Sydney,Credit,Grocery Shopping,Big Bazaar,a88fda4b-5acd-40a8-81bc-d12924fd429b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-10T06:37:10,23.35,Ahmedabad,Debit,Utility Bill Payment,Paytm,eac124aa-dca5-4fbd-ae1e-00be24d9be5b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-10T07:03:59,8.02,Pune,Debit,Grocery Shopping,Big Bazaar,69862413-f380-40d9-b620-9066b0634d1b,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-10T07:54:47,252.31,Bangalore,Credit,Online Purchase,Amazon,cfde897b-3380-4002-8a04-b83ee6145fba,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-10T21:20:28,48.12,Ahmedabad,Debit,Education Expense,Coursera,c4690823-2d6b-49f9-bbb5-8e7d60d2ec27,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T07:46:25,102.48,Ahmedabad,Credit,Investment,Zerodha,9c801483-303c-4b75-8d8c-c2c45fdea484,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T09:18:40,30.71,Jaipur,Credit,Jewelry Purchase,Tanishq,2b1b56b0-d6b8-485c-bb4a-fd29a13f02ec,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T12:38:54,17.95,Chennai,Debit,Restaurant Dining,Zomato,74526082-3d73-4cb1-8e1f-0b19a0013d25,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T12:51:36,23.93,Hyderabad,Debit,Medical Expense,Apollo,e9efca12-a5c7-46a7-b762-a7eadd71e058,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T16:35:39,102.59,Chennai,Credit,Flight Ticket,SpiceJet,98f95fe0-a525-43a0-a7d8-bda7b2b56c7e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T21:51:03,8.33,Hyderabad,Credit,Restaurant Dining,Zomato,38b8045b-65e8-4382-b487-fc92adac3e58,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-11T22:20:04,8.04,Hyderabad,Credit,Flight Ticket,SpiceJet,61633f97-30ac-4bb4-8fdf-23bc398ce0af,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-12T16:10:10,39.99,Mumbai,Debit,Electronics Purchase,Croma,2f51e094-2815-4b5f-9605-0a20c164fa96,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-12T16:59:30,50.96,Lucknow,Credit,Jewelry Purchase,Tanishq,c7cc0262-e4b6-48a3-9a55-d12e11e975c0,Success,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-12T21:35:01,45.34,Mumbai,Credit,Hotel Booking,OYO,77bb917e-33cf-468f-820b-c33186a0788e,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-13T03:16:45,99.59,Mumbai,Debit,Electronics Purchase,Croma,45e1a9ca-d56f-4930-81eb-2ed86922f113,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-13T06:28:06,21.05,Jaipur,Credit,Clothing Purchase,H&M,7965398f-21c7-4a84-b512-411df432f5d2,Failed,India,False,train
Sagar Bhatia,4539-4512-7865-2345,SBI,2023-02-13T08:39:46,46.02,Pune,Debit,Utility Bill Payment,Paytm,3882ad02-e625-4690-9097-dd95a4d5ee50,Success,India,False,train
